filename,movement,subject,episode,label,dimensionless_jerk,duration_s,mean_acceleration_mm_s2,mean_jerk_mm_s3,mean_velocity_mm_s,n_frames,peak_acceleration_mm_s2,peak_jerk_mm_s3,peak_velocity_mm_s,range_x_mm,range_y_mm,range_z_mm,rms_jerk_mm_s3,sparc,std_jerk_mm_s3,std_velocity_mm_s,velocity_x_mean,velocity_y_mean,velocity_z_mean
m09_s01_e10_positions.txt.gz,m09,s01,e10,0,-9.572241,2.890000,1511.871342,14382.013549,355.742785,289,3638.635556,39548.427403,703.468523,402.348536,66.914224,169.059594,17158.671125,-3.393165,9358.294773,213.522691,2.299203,-0.428310,3.403163
m09_s02_e01_positions.txt.gz,m09,s02,e01,0,-8.314080,1.740000,2198.390834,18759.545962,436.906858,174,3956.998762,68070.560412,758.503693,205.904862,44.642311,305.928959,21111.226003,-2.903539,9683.145080,252.831508,-38.749983,21.505424,14.730394
m09_s02_e02_positions.txt.gz,m09,s02,e02,0,-9.672874,3.060000,1216.207211,11954.130311,218.286626,306,3454.393064,43992.059857,666.543253,223.164147,46.294371,223.627889,15692.210059,-3.318197,10165.836170,235.590582,11.983107,-5.204461,-6.104268
m09_s02_e03_positions.txt.gz,m09,s02,e03,0,-8.957336,2.380000,1448.578926,13264.857984,291.493262,238,3446.709152,43726.292449,677.103172,243.798687,36.339232,227.719268,16249.885255,-3.207162,9386.283262,226.550591,-14.740855,-2.182691,4.590561
m09_s02_e04_positions.txt.gz,m09,s02,e04,0,-8.686984,2.460000,1651.644649,13307.173204,348.410502,246,3140.513713,35434.547180,766.307918,230.921346,32.896027,310.882241,15288.158677,-2.840727,7526.415949,258.510858,12.204945,-4.453789,-5.249500
m09_s02_e05_positions.txt.gz,m09,s02,e05,0,-8.952437,2.310000,1653.599536,14950.841209,320.354062,231,3891.215797,42567.624503,717.210111,252.282422,36.550090,244.841514,17956.655642,-3.358635,9945.543173,258.496438,-1.673577,7.017510,7.486560
m09_s02_e06_positions.txt.gz,m09,s02,e06,0,-9.106810,2.300000,1776.163098,16489.655373,330.495764,230,3868.286719,48929.699363,745.757552,253.890490,37.793528,245.924333,20301.335491,-3.279641,11842.106587,272.808841,-3.232562,1.864931,4.542505
m09_s02_e07_positions.txt.gz,m09,s02,e07,0,-8.961115,2.420000,1593.251665,13882.499284,326.629650,242,4081.624138,50539.339779,747.702917,260.938184,61.963150,273.350318,17534.256254,-3.180087,10711.038979,263.252849,-5.663450,10.338787,14.779269
m09_s02_e08_positions.txt.gz,m09,s02,e08,0,-8.873423,2.390000,1752.559629,15308.010828,347.346867,239,3716.014620,43247.899815,805.835285,269.705867,64.374663,295.272468,18428.451871,-3.079150,10260.245750,275.887914,9.600868,-5.966523,-20.540141
m09_s02_e09_positions.txt.gz,m09,s02,e09,0,-9.023451,2.380000,1731.823660,16076.120556,317.343910,238,3516.917721,39782.740218,768.015483,248.558784,56.037965,238.263682,19051.188311,-3.129121,10222.823678,272.171429,1.327861,-9.331506,0.918014
m09_s02_e10_positions.txt.gz,m09,s02,e10,0,-9.056847,2.270000,2092.811872,19617.687085,357.734604,227,5121.603989,54270.547735,918.775654,278.570346,29.754269,243.108560,24879.409674,-3.068974,15301.352200,306.614924,-2.329058,3.782294,-3.519001
m09_s03_e01_positions.txt.gz,m09,s03,e01,0,-8.385462,2.230000,1190.536818,9331.192562,301.874169,223,2649.672481,38872.016020,556.857320,253.094010,35.082381,199.759736,11070.484298,-3.251160,5956.884080,172.080347,-24.163853,-3.171050,-6.122110
m09_s03_e02_positions.txt.gz,m09,s03,e02,0,-8.807852,2.510000,1649.435189,13632.270437,316.582902,251,2874.874131,41944.268917,733.339280,271.053749,74.374467,209.893163,15079.783498,-3.296149,6446.787813,252.884938,5.446369,1.928748,-1.354433
m09_s03_e03_positions.txt.gz,m09,s03,e03,0,-8.952808,2.630000,1462.137752,12437.795873,296.025937,263,2588.472284,31992.500996,646.984325,269.664579,74.147327,204.215220,13336.369682,-3.002557,4812.482740,221.036554,6.153888,5.713427,-1.970459
m09_s03_e04_positions.txt.gz,m09,s03,e04,0,-8.809370,2.650000,1231.964359,9946.037249,279.575823,265,2280.342116,35417.441221,604.318362,257.818131,64.807564,191.988252,11463.767614,-2.992789,5700.378142,199.825129,-2.507035,-5.840629,-2.915164
m09_s03_e05_positions.txt.gz,m09,s03,e05,0,-8.770027,2.380000,1594.719675,13248.588024,335.411909,238,3023.046660,53095.694934,693.375059,265.261814,64.819822,221.547742,15152.700727,-3.049484,7353.859849,231.936690,-4.132216,4.236083,7.415078
m09_s03_e06_positions.txt.gz,m09,s03,e06,0,-9.103486,2.660000,1372.168582,11553.552833,302.084090,266,3368.002778,54175.664918,622.858231,263.866161,50.495625,234.153944,13610.175583,-3.168256,7193.906890,220.506074,-0.578297,-5.596152,6.159779
m09_s03_e07_positions.txt.gz,m09,s03,e07,0,-8.994336,2.700000,1333.365927,11143.282422,288.819751,270,2976.857958,47447.439340,641.488958,271.839172,48.265086,219.328570,12978.925909,-3.099087,6654.304967,218.144130,-5.861040,4.179530,-9.659074
m09_s03_e08_positions.txt.gz,m09,s03,e08,0,-8.659127,2.390000,1378.521609,11395.104344,290.746913,239,3193.490928,50441.397965,672.724461,266.695556,43.813511,200.801249,13821.201989,-3.269602,7821.586886,219.927062,25.727742,-0.108272,-7.459985
m09_s03_e09_positions.txt.gz,m09,s03,e09,0,-8.779222,2.510000,1457.724721,11518.810091,292.272708,251,2853.693775,40240.757386,655.002937,236.411433,67.583937,201.651427,13277.502760,-3.343486,6603.718167,219.685054,-1.074999,5.471271,-0.403363
m09_s03_e10_positions.txt.gz,m09,s03,e10,0,-8.892348,2.650000,1416.771826,11622.532519,290.163990,265,3352.585783,47274.889752,695.830252,263.159118,54.105118,208.491224,13758.886882,-3.559386,7363.674767,242.700317,-1.345621,-0.272238,0.807118
m09_s04_e01_positions.txt.gz,m09,s04,e01,0,-7.580443,1.710000,2219.885527,15629.475231,487.057496,171,4075.792979,39687.026715,889.091546,250.036096,33.531821,300.289244,17600.487521,-2.498430,8093.000988,240.127553,-28.428067,1.693970,8.269546
m09_s04_e02_positions.txt.gz,m09,s04,e02,0,-8.069282,2.070000,2301.868295,15840.693940,480.460555,207,4490.637914,43406.880163,1007.585501,255.127786,42.814834,365.573430,19122.674998,-2.424971,10712.101316,275.348632,-3.925500,-6.264197,7.684670
m09_s04_e03_positions.txt.gz,m09,s04,e03,0,-8.062652,2.050000,2472.871892,17298.704481,519.243589,205,4075.275703,41037.030690,1030.083979,259.509915,23.901416,401.397727,19770.810898,-2.587399,9572.867222,293.537201,6.895691,2.395352,-4.289668
m09_s04_e04_positions.txt.gz,m09,s04,e04,0,-8.139493,2.100000,2617.440789,18255.106176,530.298373,210,4021.840210,37441.495879,1066.529681,256.763423,45.789969,406.677439,20516.933104,-2.624923,9364.595159,321.650080,-0.176296,-3.337327,-2.891754
m09_s04_e05_positions.txt.gz,m09,s04,e05,0,-8.307848,2.310000,2437.545579,17655.817830,498.552749,231,4552.426328,41404.758222,1128.628804,278.665388,55.095635,418.238718,20471.961791,-2.578956,10362.109646,321.199668,-7.682827,8.843638,5.092758
m09_s04_e06_positions.txt.gz,m09,s04,e06,0,-8.325371,2.300000,2010.580592,14351.291512,428.400606,230,3653.290871,33068.185408,857.075708,253.205556,26.288162,362.956425,15785.516536,-2.585793,6574.417407,263.938999,16.939303,-2.557681,-6.358777
m09_s04_e07_positions.txt.gz,m09,s04,e07,0,-8.622909,2.210000,2506.524413,18469.477166,464.854335,221,3977.945725,36607.265119,921.166282,257.057441,36.236068,361.262230,20902.129106,-2.763622,9786.593605,307.136055,-15.426428,-5.115005,-2.814005
m09_s04_e08_positions.txt.gz,m09,s04,e08,0,-8.659468,2.170000,2683.576901,21773.625808,502.394250,217,4761.830187,49228.440797,1021.732001,298.356445,55.240613,371.921909,24267.604655,-2.647569,10715.682659,338.074783,-5.400055,1.522400,-6.844753
m09_s04_e09_positions.txt.gz,m09,s04,e09,0,-8.503956,2.430000,2155.213442,15095.911662,444.066781,243,3781.052609,35756.193853,938.539326,267.515178,30.648682,384.949825,17404.179298,-2.519008,8661.345630,304.849833,-3.309741,-3.616238,-3.898988
m09_s04_e10_positions.txt.gz,m09,s04,e10,0,-8.681186,2.410000,2370.380159,16931.423081,520.008015,241,3737.760572,40066.942375,930.563612,303.286777,28.967096,439.488800,19090.450661,-2.751429,8818.855873,277.830964,-12.140547,3.082540,2.134318
m09_s05_e01_positions.txt.gz,m09,s05,e01,0,-8.803178,2.220000,3303.927560,26084.651716,667.170731,222,6432.152079,72606.083288,1218.317224,275.332559,49.465557,533.846690,30048.074012,-2.681030,14915.686262,348.550566,-9.076870,20.187676,-7.857260
m09_s05_e02_positions.txt.gz,m09,s05,e02,0,-8.636328,2.160000,3297.516798,24962.682145,687.471917,216,5495.314886,75826.059731,1245.653966,276.399057,43.694708,520.359789,29449.073265,-2.460644,15624.097297,318.387519,-0.888900,-9.511387,-1.010722
m09_s05_e03_positions.txt.gz,m09,s05,e03,0,-8.974154,2.180000,3572.651284,28793.339551,710.677697,218,5960.052813,84861.319596,1220.774643,322.296878,33.785058,517.726796,33702.611116,-2.596557,17515.981089,318.998633,-12.907179,-6.858135,2.398414
m09_s05_e04_positions.txt.gz,m09,s05,e04,0,-8.703655,2.330000,2964.642330,22449.562413,645.402533,233,6522.702749,72389.468077,1300.419425,312.846244,49.227498,534.784546,28380.778871,-2.451133,17363.345208,314.167402,21.346802,-2.225985,-11.122145
m09_s05_e05_positions.txt.gz,m09,s05,e05,0,-9.168863,2.200000,3171.229854,25383.157277,655.679090,220,5461.290419,96549.220248,1018.925488,295.315155,17.329785,495.062906,30584.517092,-2.361911,17061.887715,266.120638,-10.548903,-3.122375,10.670391
m09_s05_e06_positions.txt.gz,m09,s05,e06,0,-8.756520,2.320000,3323.971231,24907.907063,735.470414,232,6123.511279,78725.542131,1336.129320,314.377016,35.634916,591.728359,30134.969326,-2.288066,16962.091322,324.916045,-7.405879,11.178390,7.206292
m09_s05_e07_positions.txt.gz,m09,s05,e07,0,-8.721651,2.360000,3187.499023,23261.198011,695.359833,236,5531.170316,68743.662616,1223.914325,321.661192,29.860259,567.530331,26440.242589,-2.488286,12569.928212,333.635545,16.685661,-5.544809,-8.117324
m09_s05_e08_positions.txt.gz,m09,s05,e08,0,-8.757626,2.360000,3178.379747,22871.692420,680.778596,236,5327.548917,92760.633515,1225.892799,305.081201,51.740131,584.970132,26963.658903,-2.542429,14280.216638,351.683903,-11.262886,3.470528,7.764444
m09_s05_e09_positions.txt.gz,m09,s05,e09,0,-8.787976,2.390000,3533.972316,26015.851073,762.842157,239,7027.527555,65181.496179,1392.308064,379.068786,42.454408,624.654206,30508.666724,-2.298114,15935.941710,379.053736,-27.583993,3.910657,2.648498
m09_s05_e10_positions.txt.gz,m09,s05,e10,0,-8.533823,2.300000,3916.826470,26819.482284,801.541903,230,6901.553150,70767.371029,1516.648272,358.253633,78.838022,638.205219,31001.973240,-2.385095,15551.132267,413.214960,12.624925,1.982370,7.383730
m09_s06_e01_positions.txt.gz,m09,s06,e01,0,-8.282392,1.580000,3053.473839,29520.711952,524.468205,158,5168.974264,61529.226933,1017.558230,277.040823,26.631654,270.442050,32216.037947,-2.691205,12899.638243,308.323644,-35.147812,-7.891752,4.918913
m09_s06_e02_positions.txt.gz,m09,s06,e02,0,-8.713575,1.750000,2890.838940,26058.879817,493.031271,175,5568.293857,85748.437583,888.087164,283.095271,27.889488,261.610002,29924.526612,-2.852351,14710.950874,302.291001,12.415204,-13.239558,3.150847
m09_s06_e03_positions.txt.gz,m09,s06,e03,0,-8.995424,1.960000,2683.038594,26630.771487,429.193412,196,4533.342177,45412.867291,871.795509,260.561822,37.339260,258.138820,28533.956477,-2.788831,10246.398501,310.962304,-4.185495,-15.394737,-7.381190
m09_s06_e04_positions.txt.gz,m09,s06,e04,0,-8.673146,1.840000,2676.135194,24395.495414,434.885085,184,3996.650316,51844.070920,859.847515,271.215656,59.864922,226.391592,26335.674252,-2.672304,9921.065558,302.427203,-9.996481,19.231714,-6.428239
m09_s06_e05_positions.txt.gz,m09,s06,e05,0,-8.718258,1.800000,2638.751191,25850.296718,429.381300,180,5073.369414,70522.417420,929.666343,258.319708,32.864792,213.442604,30099.830912,-2.750852,15419.532435,293.792136,0.524231,-5.114346,3.676624
m09_s06_e06_positions.txt.gz,m09,s06,e06,0,-8.660661,1.840000,2557.572387,23782.309663,420.482352,184,4929.619550,57849.017276,891.814253,265.273133,40.273647,230.130238,27144.777515,-2.661551,13085.896738,291.428664,18.515352,12.826659,1.855834
m09_s06_e07_positions.txt.gz,m09,s06,e07,0,-8.748492,1.770000,2690.202301,23629.953390,430.784724,177,5443.958432,89404.371543,815.939231,270.455424,20.814582,222.080410,27504.820364,-2.481864,14076.236928,285.595293,-29.196655,-2.715042,-2.980072
m09_s06_e08_positions.txt.gz,m09,s06,e08,0,-8.753727,1.820000,2840.382844,27466.233170,426.275684,182,4821.239998,77219.153662,958.653788,268.107952,50.398112,207.079008,31074.366912,-2.550994,14533.489411,319.882317,3.264384,14.448840,1.889917
m09_s06_e09_positions.txt.gz,m09,s06,e09,0,-8.776694,2.060000,2414.424928,22606.517578,420.134262,206,4362.860185,55531.038127,912.126418,288.122840,69.868325,249.723259,24836.430957,-2.694086,10285.604781,289.501944,18.291983,-16.040059,5.925175
m09_s06_e10_positions.txt.gz,m09,s06,e10,0,-8.772356,1.810000,2942.624941,28524.049645,466.983952,181,5114.679236,76628.166937,972.406816,275.792499,47.777735,257.539910,32079.161962,-2.591599,14678.256846,324.188301,-15.212983,-0.715264,-3.626197
m09_s07_e01_positions.txt.gz,m09,s07,e01,0,-9.597275,2.130000,190.960876,1950.936282,30.571931,213,382.080595,6906.121858,59.392234,21.118851,13.334800,14.978148,2318.366368,-2.640383,1252.465664,13.766053,6.340974,-4.276892,5.038070
m09_s07_e02_positions.txt.gz,m09,s07,e02,0,-9.573927,2.070000,310.335914,3281.314256,43.287425,207,709.653587,6642.943591,88.492856,28.825816,19.847531,16.080928,3563.727862,-3.163287,1390.371541,20.865978,-5.159304,-1.333914,1.827168
m09_s07_e03_positions.txt.gz,m09,s07,e03,0,-9.238813,2.050000,299.361112,3134.920396,45.697660,205,593.752890,8082.430013,105.394158,26.188221,19.237492,14.761394,3642.239752,-3.534939,1854.234215,21.570818,3.485441,1.144966,1.009699
m09_s07_e04_positions.txt.gz,m09,s07,e04,0,-9.217079,2.020000,374.760412,3716.940106,57.796308,202,776.067797,7238.683421,115.344010,36.035578,23.468508,21.740096,4031.171495,-2.841077,1560.352484,28.853792,2.916006,-4.664391,-3.491495
m09_s07_e05_positions.txt.gz,m09,s07,e05,0,-9.305064,2.040000,432.572420,4261.270124,53.181067,204,975.246346,8901.619029,131.243023,38.007138,17.882565,9.390272,4722.805401,-2.692077,2036.287748,29.038045,-8.906854,-0.794741,2.539442
m09_s07_e06_positions.txt.gz,m09,s07,e06,0,-9.792766,2.110000,348.767996,3370.700549,42.386619,211,733.671822,7586.389873,85.236534,27.465089,13.831821,7.137422,3721.124368,-2.801733,1576.434068,20.686427,-1.248128,-0.890328,0.731198
m09_s07_e07_positions.txt.gz,m09,s07,e07,0,-9.891904,2.100000,291.882916,3000.046879,36.218218,210,694.871447,7469.108235,76.529244,18.019729,18.029604,8.541544,3535.885513,-2.712069,1871.417935,18.117073,4.960168,-0.220712,1.396386
m09_s07_e08_positions.txt.gz,m09,s07,e08,0,-9.966768,2.200000,267.419525,2816.702789,39.821494,220,536.197936,6456.300938,70.613904,26.012972,22.861470,12.657554,3158.729155,-3.337436,1429.599688,17.569831,6.622328,5.356047,-3.989265
m09_s07_e09_positions.txt.gz,m09,s07,e09,0,-9.666357,2.110000,216.089037,2086.806747,30.276423,211,398.609104,4994.060998,56.153246,24.160094,10.004328,5.724734,2301.303384,-2.853747,970.172596,13.439195,-4.088033,-1.750066,1.074067
m09_s07_e10_positions.txt.gz,m09,s07,e10,0,-10.276869,2.150000,304.479446,3456.747689,34.427367,215,660.717154,8463.150817,71.370702,21.253661,18.516800,7.909007,3858.834053,-2.957849,1715.078907,14.305565,-5.974204,-4.652544,0.774393
m09_s08_e01_positions.txt.gz,m09,s08,e01,0,-7.945314,1.400000,3430.085434,29617.408118,677.823324,140,6273.088254,98404.555065,1023.315256,310.261619,71.845312,358.838240,32818.624099,-2.399585,14137.581977,273.715278,-137.340528,-8.789270,16.525633
m09_s08_e02_positions.txt.gz,m09,s08,e02,0,-8.684892,1.910000,3569.183560,27355.080048,685.286860,191,5317.056799,71806.406044,1051.619876,319.944123,67.601601,431.947680,30634.385430,-2.595959,13790.038659,309.593505,-4.125703,3.077653,5.431659
m09_s08_e03_positions.txt.gz,m09,s08,e03,0,-8.475202,1.880000,3515.215351,27811.978987,687.051858,188,6310.717000,78410.800466,1172.517052,341.352897,71.259215,418.696004,31495.543830,-2.648637,14780.497487,327.244316,-2.076705,-0.605560,-5.874310
m09_s08_e04_positions.txt.gz,m09,s08,e04,0,-8.538243,1.810000,3625.233574,27973.781976,668.349004,181,4863.515431,98642.951561,1060.667421,333.317425,55.436442,379.710194,31125.567604,-2.589176,13648.021124,317.857311,2.447439,9.258256,-9.115394
m09_s08_e05_positions.txt.gz,m09,s08,e05,0,-8.585074,1.690000,4000.843117,35081.231118,700.637900,169,8667.126916,83168.508628,1172.997731,346.779878,67.889750,377.592118,39056.410458,-2.376060,17167.132002,304.698767,30.979388,35.087166,27.155179
m09_s08_e06_positions.txt.gz,m09,s08,e06,0,-8.749029,1.850000,3450.017044,29715.509165,695.491536,185,6405.726316,115135.999518,1099.882712,316.237992,80.171336,434.338973,34706.937461,-2.711754,17932.094773,289.367222,0.763764,-3.322837,4.885598
m09_s08_e07_positions.txt.gz,m09,s08,e07,0,-8.704914,1.720000,3700.845715,31019.262910,716.327702,172,6515.764089,114999.554204,1052.319196,326.797016,69.270162,438.836181,36232.887477,-2.661717,18725.049089,294.132518,16.916760,-2.114362,20.463489
m09_s08_e08_positions.txt.gz,m09,s08,e08,0,-8.308841,1.930000,3113.829914,23485.352554,689.383716,193,4616.596897,98708.175687,1142.647700,388.438192,68.115658,469.860795,27153.034165,-2.681803,13628.113582,312.599940,-26.111819,-22.033381,-19.613450
m09_s08_e09_positions.txt.gz,m09,s08,e09,0,-8.592787,1.880000,3711.682331,29857.865810,699.540921,188,5798.424693,79394.623374,1159.820923,360.358119,58.782018,419.594259,33041.076301,-2.611006,14149.931887,322.111584,-9.756902,19.598966,4.968872
m09_s08_e10_positions.txt.gz,m09,s08,e10,0,-8.309653,1.860000,3566.673382,27589.253888,681.203883,186,5707.839783,62070.922378,1231.056100,367.140567,26.202138,390.627802,30933.330849,-2.442861,13989.425554,338.103322,4.736071,0.700844,-4.247402
m09_s09_e01_positions.txt.gz,m09,s09,e01,0,-8.762668,2.720000,1643.641875,13649.324752,365.074914,272,3098.863991,31049.881381,846.041402,433.840073,45.983001,253.669603,15077.436627,-2.665580,6405.078381,250.064979,-78.940026,-0.270266,-30.797664
m09_s09_e02_positions.txt.gz,m09,s09,e02,0,-9.974515,3.930000,1399.783241,11380.740886,333.400295,393,4057.938715,41151.184555,737.590597,465.186913,92.970310,261.027179,13872.826067,-3.310092,7933.097754,274.665809,6.146937,-5.075158,-5.943582
m09_s09_e03_positions.txt.gz,m09,s09,e03,0,-9.570411,3.360000,1601.240172,13983.326343,354.112374,336,3921.466285,37990.852705,830.513106,420.718060,67.049708,238.888639,16144.548490,-3.282268,8069.264547,265.129350,-2.205556,5.477958,5.442302
m09_s09_e04_positions.txt.gz,m09,s09,e04,0,-9.704894,3.660000,1617.498541,13155.450512,363.876875,366,3270.387514,27203.677982,786.089581,432.646471,95.028667,268.919645,14376.109447,-3.163051,5797.123827,275.839238,3.831163,-4.623110,-8.833224
m09_s09_e05_positions.txt.gz,m09,s09,e05,0,-9.803143,4.070000,1392.426508,11587.905595,298.735161,407,3299.406891,32223.805599,829.236499,414.883302,135.412856,217.216716,13583.514519,-3.986310,7087.475617,275.588726,4.459153,-5.748580,-5.459035
m09_s09_e06_positions.txt.gz,m09,s09,e06,0,-10.092237,4.440000,1126.543003,10128.732822,277.037337,444,3967.744294,46869.002656,833.361136,432.459037,73.807338,251.212117,13843.958698,-2.875427,9437.370601,229.326559,-4.916412,5.579157,7.281779
m09_s09_e07_positions.txt.gz,m09,s09,e07,0,-9.567836,3.460000,1623.682527,12993.080462,368.966587,346,4114.073485,38429.598356,855.659506,420.795214,81.904365,264.560210,15897.032708,-3.233624,9159.449166,273.406024,1.330628,-1.222785,-2.351578
m09_s09_e08_positions.txt.gz,m09,s09,e08,0,-10.242766,3.730000,1645.466836,14484.705117,345.283621,373,4614.564936,55676.013309,787.364333,402.120752,138.101583,232.308428,18314.747969,-3.292099,11208.180533,279.707119,6.433101,-12.570662,-7.383197
m09_s09_e09_positions.txt.gz,m09,s09,e09,0,-9.355992,3.060000,1767.319452,13615.772173,406.201794,306,3630.455430,33872.325335,767.053847,405.216190,154.763167,232.708565,15412.446708,-3.109310,7221.790751,257.486242,-8.365151,12.639566,11.699285
m09_s09_e10_positions.txt.gz,m09,s09,e10,0,-9.340810,3.290000,1549.865590,12104.211410,386.591490,329,3182.937087,33539.528449,767.133682,439.324968,123.112230,251.615333,13721.714768,-3.120618,6463.243948,267.213662,-2.086167,-5.413103,2.710556
m09_s10_e01_positions.txt.gz,m09,s10,e01,0,-9.146679,1.780000,317.334380,3259.549626,44.065233,178,778.165002,8734.659941,93.589923,31.023309,7.511948,20.434774,3817.466946,-2.408369,1987.055640,18.524325,10.152817,3.982943,-7.787069
m09_s10_e02_positions.txt.gz,m09,s10,e02,0,-9.101357,1.690000,302.623403,3640.198175,45.729396,169,643.278289,12449.256611,94.888480,38.350839,7.922394,20.842936,4089.949322,-2.727905,1864.575743,24.422887,13.990409,-0.678784,-8.511933
m09_s10_e03_positions.txt.gz,m09,s10,e03,0,-9.838171,1.770000,256.425321,3481.380907,35.291149,177,598.849228,9441.654342,68.200638,28.405371,3.545554,19.976779,3964.241823,-3.687382,1896.101320,20.317828,16.088209,0.175553,3.773181
m09_s10_e04_positions.txt.gz,m09,s10,e04,0,-9.783657,1.860000,388.507544,4609.994323,45.279571,186,843.448348,11559.363141,96.074325,26.481029,9.513852,17.785411,5044.661293,-3.263239,2048.550683,24.623558,2.549157,3.687713,0.446031
m09_s10_e05_positions.txt.gz,m09,s10,e05,0,-9.506941,1.850000,260.835371,2923.093347,38.945227,185,506.171543,9870.724431,69.659044,20.174761,8.688726,15.402016,3210.894233,-3.195523,1328.671163,19.820169,3.454949,1.618668,-7.587336
m09_s10_e06_positions.txt.gz,m09,s10,e06,0,-8.936197,1.810000,421.564250,3795.521181,60.266974,181,864.727507,12758.030364,121.785358,35.321334,10.305014,18.324590,4360.615636,-2.521572,2146.855303,27.609152,-4.964243,-0.861074,-3.852940
m09_s10_e07_positions.txt.gz,m09,s10,e07,0,-9.536365,1.780000,291.990395,3323.023895,45.746164,178,566.566174,11555.826323,74.544816,29.554157,11.037545,34.848711,3694.730877,-2.601206,1615.100134,15.503652,16.120609,4.852443,10.966804
m09_s10_e08_positions.txt.gz,m09,s10,e08,0,-8.673170,1.660000,280.954085,2773.905168,46.592517,166,548.051274,7927.151998,85.782208,35.315487,9.564840,28.381552,3066.126418,-2.405872,1306.361868,21.222318,14.301509,1.221358,-7.933928
m09_s10_e09_positions.txt.gz,m09,s10,e09,0,-10.227099,1.830000,374.374325,4625.975865,43.390236,183,607.764878,11356.513560,73.923935,16.120526,7.786265,21.372713,4964.720757,-3.235406,1802.442645,14.953591,1.420377,0.559219,4.783373
m09_s10_e10_positions.txt.gz,m09,s10,e10,0,-8.986040,1.750000,350.470689,3503.914849,55.230450,175,824.660352,10007.365018,101.436328,19.926312,8.730925,38.937467,3916.789011,-2.184493,1750.376213,24.073232,2.398644,-1.294746,-16.008797
m10_s01_e01_positions.txt.gz,m10,s01,e01,0,-7.600975,1.620000,3994.577742,31197.675781,957.153269,162,6341.076764,136192.292770,1710.066060,223.631156,186.112558,726.182279,37091.213071,-2.827250,20061.483318,525.828822,-53.451983,39.423051,-45.910493
m10_s01_e02_positions.txt.gz,m10,s01,e02,0,-8.131366,1.810000,4444.606959,38349.542524,918.321600,181,8167.803164,124369.840913,1804.607454,213.713720,206.819657,719.253188,43208.429672,-2.847974,19906.807453,538.468762,-3.901190,2.781213,3.220816
m10_s01_e03_positions.txt.gz,m10,s01,e03,0,-8.178234,1.760000,4692.821117,40940.943761,923.562484,176,8015.496416,156379.639895,1797.088592,216.956687,223.740541,706.890356,45938.988370,-2.879041,20838.180739,570.634919,22.491830,6.086428,0.519471
m10_s01_e04_positions.txt.gz,m10,s01,e04,0,-8.151248,1.830000,4778.453413,39200.761978,929.683702,183,9705.235477,104887.072162,1882.972215,191.661396,218.345539,743.745217,44790.747216,-2.843723,21668.209352,575.951440,-7.066190,2.144764,9.052859
m10_s01_e05_positions.txt.gz,m10,s01,e05,0,-8.113490,1.760000,5140.149820,41738.698624,952.225034,176,7866.626073,113655.506528,1868.489990,206.391086,217.815205,736.555952,46242.758763,-2.856211,19906.626413,603.429188,-18.166413,-7.980731,-12.215515
m10_s01_e06_positions.txt.gz,m10,s01,e06,0,-8.148128,1.910000,4120.119237,33826.962281,894.238875,191,7542.355488,109193.384177,1689.381067,204.963952,229.112997,731.207022,37628.854940,-2.804535,16482.334389,519.825500,8.485916,7.136470,-1.126245
m10_s01_e07_positions.txt.gz,m10,s01,e07,0,-8.027875,1.820000,4544.537210,37134.091491,932.884532,182,8917.098916,110513.445198,1914.297186,204.556645,216.009318,736.926018,43165.133089,-2.837426,22006.543656,556.923111,-4.245374,-8.578003,-1.986400
m10_s01_e08_positions.txt.gz,m10,s01,e08,0,-8.139064,1.880000,4633.298559,37311.007391,925.453732,188,8512.930932,121062.896670,1903.307300,219.593797,192.501226,753.610326,43216.275363,-2.934501,21806.769217,575.010298,-9.122547,2.417163,-0.838869
m10_s01_e09_positions.txt.gz,m10,s01,e09,0,-8.203185,1.840000,4526.506968,38110.634378,910.248894,184,7916.018006,117195.100085,1761.687443,220.814479,209.279026,729.699226,42658.070413,-3.031530,19164.825036,573.818451,2.870791,7.995069,3.618305
m10_s01_e10_positions.txt.gz,m10,s01,e10,0,-8.190458,1.900000,4159.261738,36537.733719,869.781357,190,9199.229142,96949.536369,1865.501023,214.074772,195.764545,737.443831,42776.031587,-3.033958,22243.715808,569.871917,28.836698,-10.993504,12.138591
m10_s02_e01_positions.txt.gz,m10,s02,e01,0,-8.579244,2.650000,3395.386068,28156.868444,697.351605,265,8378.487348,72865.300063,2015.899989,294.752522,300.089080,742.353264,34084.697463,-3.267421,19208.262821,629.030700,5.006326,6.173434,0.409232
m10_s02_e02_positions.txt.gz,m10,s02,e02,0,-8.454202,2.220000,4274.253477,36293.481699,821.216722,222,8656.683720,72295.535429,1904.832739,319.532133,274.700090,733.562665,39457.902386,-3.053955,15482.546524,664.154297,9.322603,8.530728,1.213313
m10_s02_e03_positions.txt.gz,m10,s02,e03,0,-8.371178,2.290000,3825.579764,31487.530181,766.889437,229,8326.772464,87474.230201,1881.718200,305.770648,261.616185,707.565899,35692.712624,-3.153900,16807.890337,624.429277,-3.116311,-0.984266,1.094415
m10_s02_e04_positions.txt.gz,m10,s02,e04,0,-8.461852,2.290000,3804.006124,32129.026607,765.146727,229,7565.830420,118803.718163,1862.660451,317.089934,264.236433,701.288209,36969.901570,-3.091586,18289.321239,604.805392,-5.763529,-0.958786,-2.793297
